taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2165583	Tmarus decorus Chickering, 1965	2165583	Tmarus decorus Chickering, 1965	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Thomisidae	6163	Tmarus	2165560	Tmarus decorus	2165583	NE
2166219	Onocolus pentagonus (Keyserling, 1880)	2166219	Onocolus pentagonus (Keyserling, 1880)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Thomisidae	6163	Onocolus	2166203	Onocolus pentagonus	2166219	NE
4662480	Fregatocolus Atyeo & Peterson, 1992	4662480	Fregatocolus Atyeo & Peterson, 1992	5	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Alloptidae	6101	Fregatocolus	4662480			
6718610	Cyrtognatha pachygnathoides (O.Pickard-Cambridge, 1894)	6718610	Cyrtognatha pachygnathoides (O.Pickard-Cambridge, 1894)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Tetragnathidae	2151272	Cyrtognatha	2151610	Cyrtognatha pachygnathoides	6718610	NE
7481721	Ponsoonops salimsa Bolzern, 2014	7481721	Ponsoonops salimsa Bolzern, 2014	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Ponsoonops	7753568	Ponsoonops salimsa	7481721	NE
10371479	BOLD:ACC9360	10371479	BOLD:ACC9360	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Ixodida	1425	Ixodidae	9167					
10627207	BOLD:AAL6005	10627207	BOLD:AAL6005	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
6060	Stigmaeidae	6060	Stigmaeidae	15	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Trombidiformes	543	Stigmaeidae	6060					
2126520	Parawithius J.C.Chamberlin, 1931	2126520	Parawithius J.C.Chamberlin, 1931	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Pseudoscorpiones	1161	Withiidae	7257	Parawithius	2126520			
2154538	Anyphaena nexuosa Chickering, 1940	2154538	Anyphaena nexuosa Chickering, 1940	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Anyphaenidae	7358	Anyphaena	2154522	Anyphaena nexuosa	2154538	NE
2160563	Eustala bucolica Chickering, 1955	2160563	Eustala bucolica Chickering, 1955	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Eustala	2160527	Eustala bucolica	2160563	NE
2174649	Phiale guttata (C.L.Koch, 1846)	2174649	Phiale guttata (C.L.Koch, 1846)	49	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Phiale	2174617	Phiale guttata	2174649	NE
4651485	Dermacarus Haller, 1880	4651485	Dermacarus Haller, 1880	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Glycyphagidae	2844	Dermacarus	4651485			
4660818	Nesopachylus Chamberlin, 1925	4660818	Nesopachylus Chamberlin, 1925	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Opiliones	907	Ampycidae	12180201	Nesopachylus	4660818			
10068781	BOLD:AAL6324	10068781	BOLD:AAL6324	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10217488	BOLD:AAL7724	10217488	BOLD:AAL7724	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10525052	BOLD:AAJ4337	10525052	BOLD:AAJ4337	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2133700	Gertschosa cincta (Banks, 1929)	2133700	Gertschosa cincta (Banks, 1929)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Gnaphosidae	7370	Gertschosa	2133698	Gertschosa cincta	2133700	NE
2181931	Tyrophagus Oudemans, 1924	2181931	Tyrophagus Oudemans, 1924	8	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Acaridae	6102	Tyrophagus	2181931			
10036464	BOLD:AAM0422	10036464	BOLD:AAM0422	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2151610	Cyrtognatha Keyserling, 1881	2151610	Cyrtognatha Keyserling, 1881	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Tetragnathidae	2151272	Cyrtognatha	2151610			
2157920	Latrodectus Walckenaer, 1805	2157920	Latrodectus Walckenaer, 1805	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Latrodectus	2157920			
4661512	Cosmetus Perty, 1833	4661512	Cosmetus Perty, 1833	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Opiliones	907	Cosmetidae	3253433	Cosmetus	4661512			
6717575	Scaphiella almirante Platnick & Dupérré, 2010	6717575	Scaphiella almirante Platnick & Dupérré, 2010	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Scaphiella	2140210	Scaphiella almirante	6717575	NE
6718052	Hentziectypus apex (Levi, 1959)	6718052	Hentziectypus apex (Levi, 1959)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Hentziectypus	8223363	Hentziectypus apex	6718052	NE
6893911	Tityus mongei Lourenço, 1996	6893911	Tityus mongei Lourenço, 1996	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Scorpiones	872	Buthidae	5848	Tityus	2123713	Tityus mongei	6893911	NE
8323831	Bertrana hieroglyphica Petrunkevitch, 1925	2159430	Bertrana striolata Keyserling, 1884	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Bertrana	2159429	Bertrana striolata	2159430	NE
10445481	BOLD:AAM0914	10445481	BOLD:AAM0914	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
6102	Acaridae	6102	Acaridae	121	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Acaridae	6102					
2148085	Apollophanes crispus Dondale & Redner, 1975	2148085	Apollophanes crispus Dondale & Redner, 1975	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Philodromidae	5639	Apollophanes	2148083	Apollophanes crispus	2148085	NE
2154761	Sillus ravus Chickering, 1940	2154761	Sillus ravus Chickering, 1940	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Anyphaenidae	7358	Sillus	2154753	Sillus ravus	2154761	NE
2156950	Theridion galerum Levi, 1959	2156950	Theridion galerum Levi, 1959	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Theridion	2156558	Theridion galerum	2156950	NE
8549422	Enna O.P.-Cambridge, 1897	8549422	Enna O.P.-Cambridge, 1897	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Trechaleidae	3327	Enna	8549422			
10044839	BOLD:AAL8944	10044839	BOLD:AAL8944	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
7430	Gustaviidae	7430	Gustaviidae	2	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Gustaviidae	7430					
2144324	Elaver barroana (Chickering, 1937)	2144324	Elaver barroana (Chickering, 1937)	27	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Clubionidae	3401	Elaver	2144322	Elaver barroana	2144324	NE
2165703	Tmarus innotus Chickering, 1965	2165703	Tmarus innotus Chickering, 1965	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Thomisidae	6163	Tmarus	2165560	Tmarus innotus	2165703	NE
10131498	BOLD:AAL6811	10131498	BOLD:AAL6811	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10346523	BOLD:AAL9053	10346523	BOLD:AAL9053	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10356537	BOLD:AAL6641	10356537	BOLD:AAL6641	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
6185	Oonopidae	6185	Oonopidae	108	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185					NE
7450	Mesoplophoridae	7450	Mesoplophoridae	4	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Mesoplophoridae	7450					
2130777	Tetranychus Dufour, 1832	2130777	Tetranychus Dufour, 1832	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Trombidiformes	543	Tetranychidae	6057	Tetranychus	2130777			
2144670	Thallumetus pusillus Chickering, 1950	2144670	Thallumetus pusillus Chickering, 1950	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Dictynidae	3407	Thallumetus	2144669	Thallumetus pusillus	2144670	NE
2151852	Tetragnatha pallescens F.O.Pickard-Cambridge, 1903	2151852	Tetragnatha pallescens F.O.Pickard-Cambridge, 1903	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Tetragnathidae	2151272	Tetragnatha	2151693	Tetragnatha pallescens	2151852	NE
2159284	Alpaida chickeringi Levi, 1988	2159284	Alpaida chickeringi Levi, 1988	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Alpaida	2159246	Alpaida chickeringi	2159284	NE
2167395	Gelanor depressus Chickering, 1956	2167383	Gelanor consequus O.Pickard-Cambridge, 1902	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Mimetidae	9563	Gelanor	2167379	Gelanor consequus	2167383	NE
4660963	Ampycus Simon, 1879	4660963	Ampycus Simon, 1879	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Opiliones	907	Ampycidae	12180201	Ampycus	4660963			
4661731	Glysterus Roewer, 1931	4661731	Glysterus Roewer, 1931	7	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Opiliones	907	Ampycidae	12180201	Glysterus	4661731			
9906675	BOLD:AAL5989	9906675	BOLD:AAL5989	8	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10007690	BOLD:AAM0424	10007690	BOLD:AAM0424	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2177096	Anasaitis Bryant, 1950	2177096	Anasaitis Bryant, 1950	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Anasaitis	2177096			
4405765	Isometrus Ehrenberg, 1828	4405765	Isometrus Ehrenberg, 1828	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Scorpiones	872	Buthidae	5848	Isometrus	4405765			NE
4655200	Periperipes Cross, 1965	4655451	Peponocara Cross, 1965	14	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Trombidiformes	543	Microdispidae	4543365	Peponocara	4655451			
5170831	Thymoites indicatus (Banks, 1929)	5170831	Thymoites indicatus (Banks, 1929)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Thymoites	2156276	Thymoites indicatus	5170831	NE
10337684	BOLD:AAI9936	10337684	BOLD:AAI9936	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10521329	BOLD:ACE8324	10521329	BOLD:ACE8324	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2159081	Mangora candida Chickering, 1954	2159081	Mangora candida Chickering, 1954	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Mangora	2159042	Mangora candida	2159081	NE
2163524	Ogulnius obtectus O.Pickard-Cambridge, 1882	2163524	Ogulnius obtectus O.Pickard-Cambridge, 1882	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiosomatidae	9584	Ogulnius	2163515	Ogulnius obtectus	2163524	NE
2171419	Acragas zeteki (Chickering, 1946)	2171419	Acragas zeteki (Chickering, 1946)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Acragas	2171417	Acragas zeteki	2171419	NE
2190094	Scheloribates Berlese, 1908	2190094	Scheloribates Berlese, 1908	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Scheloribatidae	3647	Scheloribates	2190094			NE
8143046	Anaptomecus paru Guala, Labarque & Rheims, 2012	8143046	Anaptomecus paru Guala, Labarque & Rheims, 2012	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Sparassidae	5647	Anaptomecus	2161970	Anaptomecus paru	8143046	NE
10321226	BOLD:AAL6308	10321226	BOLD:AAL6308	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
3639	Phthiracaridae	3639	Phthiracaridae	11	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Phthiracaridae	3639					NE
2156869	Theridion petraeum L.Koch, 1872	2156869	Theridion petraeum L.Koch, 1872	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Theridion	2156558	Theridion petraeum	2156869	NE
2160724	Cyrtophora Simon, 1864	2160724	Cyrtophora Simon, 1864	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Cyrtophora	2160724			
2168232	Jollas geniculatus Simon, 1901	2168232	Jollas geniculatus Simon, 1901	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Jollas	2168223	Jollas geniculatus	2168232	NE
6893843	Tityus pachyurus Pocock, 1897	6893843	Tityus pachyurus Pocock, 1897	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Scorpiones	872	Buthidae	5848	Tityus	2123713	Tityus pachyurus	6893843	NE
7626118	Ponsoonops lerida Bolzern, 2014	7626118	Ponsoonops lerida Bolzern, 2014	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Ponsoonops	7753568	Ponsoonops lerida	7626118	NE
11225462	Neoscona vulgaris Archer, 1940	2158821	Neoscona nautica (L.Koch, 1875)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Neoscona	2158815	Neoscona nautica	2158821	NE
7433	Hermanniellidae	7433	Hermanniellidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Hermanniellidae	7433					NE
2179523	Dyrines lineatipes Petrunkevitch, 1925	2179521	Dyrines striatipes (Simon, 1898)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Trechaleidae	3327	Dyrines	2179519	Dyrines striatipes	2179521	NE
10032441	Thalassozetes balboa Pfingstl, Lienhard & Baumann, 2019	10032441	Thalassozetes balboa Pfingstl, Lienhard & Baumann, 2019	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Selenoribatidae	3649	Thalassozetes	2189817	Thalassozetes balboa	10032441	NE
2140251	Orchestina Simon, 1882	2140251	Orchestina Simon, 1882	27	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Orchestina	2140251			NE
2148470	Trachelas triangulus Platnick & Shadab, 1974	2148470	Trachelas triangulus Platnick & Shadab, 1974	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Trachelidae	8342328	Trachelas	2148450	Trachelas triangulus	2148470	NE
2151868	Tetragnatha cambridgei Roewer, 1942	2151868	Tetragnatha cambridgei Roewer, 1942	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Tetragnathidae	2151272	Tetragnatha	2151693	Tetragnatha cambridgei	2151868	NE
2153145	Masteria spinosa (Petrunkevitch, 1925)	2153145	Masteria spinosa (Petrunkevitch, 1925)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Dipluridae	3408	Masteria	2153135	Masteria spinosa	2153145	NE
2156140	Episinus panamensis Levi, 1955	2156140	Episinus panamensis Levi, 1955	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Episinus	10870935	Episinus panamensis	2156140	NE
2159540	Micrathena furcula (O.Pickard-Cambridge, 1890)	2159540	Micrathena furcula (O.Pickard-Cambridge, 1890)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Micrathena	2159531	Micrathena furcula	2159540	NE
2167566	Filistata insidiatrix (Forsskål, 1775)	2167566	Filistata insidiatrix (Forsskål, 1775)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Filistatidae	3410	Filistata	2167551	Filistata insidiatrix	2167566	NE
2171184	Platycryptus magnus (G.W.Peckham & E.G.Peckham, 1894)	2171184	Platycryptus magnus (G.W.Peckham & E.G.Peckham, 1894)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Platycryptus	2171177	Platycryptus magnus	2171184	NE
2175971	Banksetosa Chickering, 1946	2175971	Banksetosa Chickering, 1946	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Banksetosa	2175971			
5170886	Thymoites amprus Levi, 1964	5170886	Thymoites amprus Levi, 1964	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Thymoites	2156276	Thymoites amprus	5170886	NE
5174308	Ixodes tiptoni Kohls & Clifford, 1962	5174308	Ixodes tiptoni Kohls & Clifford, 1962	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Ixodida	1425	Ixodidae	9167	Ixodes	8326529	Ixodes tiptoni	5174308	NE
10047770	BOLD:AAM0000	10047770	BOLD:AAM0000	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Triaeris	2140404	Triaeris stenaspis	2140406	
2138100	Asemostera daedalus Miller, 2007	2138100	Asemostera daedalus Miller, 2007	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Linyphiidae	3415	Asemostera	2138098	Asemostera daedalus	2138100	NE
2151507	Leucauge argyra (Walckenaer, 1841)	2151507	Leucauge argyra (Walckenaer, 1841)	173	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Tetragnathidae	2151272	Leucauge	2151415	Leucauge argyra	2151507	NE
2160521	Verrucosa arenata (Walckenaer, 1841)	2160521	Verrucosa arenata (Walckenaer, 1841)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Verrucosa	2160519	Verrucosa arenata	2160521	NE
2167047	Strophius hirsutus O.Pickard-Cambridge, 1891	2167047	Strophius hirsutus O.Pickard-Cambridge, 1891	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Thomisidae	6163	Strophius	2167038	Strophius hirsutus	2167047	NE
2167392	Gelanor latus (Keyserling, 1881)	2167392	Gelanor latus (Keyserling, 1881)	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Mimetidae	9563	Gelanor	2167379	Gelanor latus	2167392	NE
2173977	Pachomius dybowskii (Taczanowski, 1871)	2173977	Pachomius dybowskii (Taczanowski, 1871)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Pachomius	2173971	Pachomius dybowskii	2173977	NE
4665327	Antennequesoma Sellnick, 1926	4665327	Antennequesoma Sellnick, 1926	7	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Uropodidae	6081	Antennequesoma	4665327			
10143061	BOLD:AAM0481	10143061	BOLD:AAM0481	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10359529	BOLD:AAA4249	10359529	BOLD:AAA4249	8	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Scorpiones	872	Bothriuridae	3253180	Telegonus	3253302	Telegonus favilla	12262167	
10607498	BOLD:AAL6454	10607498	BOLD:AAL6454	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2149663	Waunana modesta (Banks, 1929)	2149663	Waunana modesta (Banks, 1929)	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Pholcidae	5638	Waunana	2149661	Waunana modesta	2149663	NE
2157196	Ameridion schmidti (Levi, 1959)	2157196	Ameridion schmidti (Levi, 1959)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Ameridion	2157171	Ameridion schmidti	2157196	NE
2183952	Amblyomma oblongoguttatum Koch, 1844	2183952	Amblyomma oblongoguttatum Koch, 1844	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Ixodida	1425	Ixodidae	9167	Amblyomma	7967293	Amblyomma oblongoguttatum	2183952	NE
2184693	Carios mexicanus Hoffmann, 1959	2184693	Carios mexicanus Hoffmann, 1959	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Ixodida	1425	Argasidae	9168	Carios	2184412	Carios mexicanus	2184693	NE
7748650	Colonus sylvanus (Hentz, 1846)	7748650	Colonus sylvanus (Hentz, 1846)	32	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Colonus	2168939	Colonus sylvanus	7748650	NE
2156963	Theridion artum Levi, 1959	2156963	Theridion artum Levi, 1959	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Theridion	2156558	Theridion artum	2156963	NE
2163517	Ogulnius gertschi Archer, 1953	2163517	Ogulnius gertschi Archer, 1953	23	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiosomatidae	9584	Ogulnius	2163515	Ogulnius gertschi	2163517	NE
2163556	Wendilgarda clara Keyserling, 1886	2163556	Wendilgarda clara Keyserling, 1886	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiosomatidae	9584	Wendilgarda	2163555	Wendilgarda clara	2163556	NE
2164879	Lygromma volcan Platnick & Shadab, 1981	2164879	Lygromma volcan Platnick & Shadab, 1981	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Prodidomidae	5643	Lygromma	2164866	Lygromma volcan	2164879	NE
5171135	Wagneriana atuna Levi, 1991	5171135	Wagneriana atuna Levi, 1991	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Wagneriana	2160415	Wagneriana atuna	5171135	NE
6900239	Sennertia argentina Vitzthum, 1941	6900239	Sennertia argentina Vitzthum, 1941	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Chaetodactylidae	3252843	Sennertia	4653200	Sennertia argentina	6900239	NE
6907388	Cynorta casita Goodnight & Goodnight, 1942	6907388	Cynorta casita Goodnight & Goodnight, 1942	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Opiliones	907	Cosmetidae	3253433	Cynorta	3253434	Cynorta casita	6907388	NE
10518964	BOLD:AAH6928	10518964	BOLD:AAH6928	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
3253428	Zalmoxidae	3253428	Zalmoxidae	11	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Opiliones	907	Zalmoxidae	3253428					NE
10062834	BOLD:AAZ2649	10062834	BOLD:AAZ2649	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10294084	BOLD:AAM0608	10294084	BOLD:AAM0608	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10511367	BOLD:AAL6168	10511367	BOLD:AAL6168	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2140516	Opopaea Simon, 1892	2140516	Opopaea Simon, 1892	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Opopaea	2140516			NE
2175198	Sidusa recondita Peckham & Peckham, 1896	7625974	Chapoda recondita (G.W.Peckham & E.G.Peckham, 1896)	4	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Chapoda	2170708	Chapoda recondita	7625974	NE
4664244	Dinychidae	4664244	Dinychidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Dinychidae	4664244					
2135681	Agyneta Hull, 1911	2135681	Agyneta Hull, 1911	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Linyphiidae	3415	Agyneta	2135681			NE
2140096	Nops largus Chickering, 1967	2140096	Nops largus Chickering, 1967	42	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Caponiidae	3399	Nops	2140076	Nops largus	2140096	NE
2156032	Chrosiothes silvaticus Simon, 1894	2156032	Chrosiothes silvaticus Simon, 1894	22	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Chrosiothes	2156028	Chrosiothes silvaticus	2156032	NE
2156072	Tekellina archboldi Levi, 1957	2156072	Tekellina archboldi Levi, 1957	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Tekellina	2156069	Tekellina archboldi	2156072	NE
